"created_at","id_str","text","geo","user_id","user_follower_count","location","full_text","original_text","word_tokens","cleaned_text","sentiment_score","sentiment"
"Tue Nov 02 15:44:12 +0000 2021","1455561387996958730","@DBACurrency @elonmusk To me this is one of the most attractive project. Im can't wait for it. Mr Elon please see a… https://t.co/f7qEO2mmwh","NA","1422154011063377927","51",NA,"@DBACurrency @elonmusk To me this is one of the most attractive project. Im can't wait for it. Mr Elon please see and Christmas gift please <U+0001F64F><U+0001F64F><U+0001F64F>","@DBACurrency @elonmusk To me this is one of the most attractive project. Im can't wait for it. Mr Elon please see and Christmas gift please <U+0001F64F><U+0001F64F><U+0001F64F>","c(""@DBACurrency"", ""@elonmusk"", ""to"", ""me"", ""this"", ""is"", ""one"", ""of"", ""the"", ""most"", ""attractive"", ""project"", ""im"", ""cant"", ""wait"", ""for"", ""it"", ""mr"", ""elon"", ""please"", ""see"", ""and"", ""christmas"", ""gift"", ""please"", ""<U+0001F64F><U+0001F64F><U+0001F64F>"")","DBACurrency elonmusk To me this is one of the most attractive project. Im can't wait for it. Mr Elon please see and Christmas gift please <U+0001F64F><U+0001F64F><U+0001F64F>","1.75","positive"
"Tue Nov 02 15:44:13 +0000 2021","1455561389997625357","@ConnectingODots @Francis65037303 Looking forward to seeing the video. I can’t wait for @elonmusk @Tesla to see the… https://t.co/2eT6ti6oWT","NA","1422962781620379650","21",NA,"@ConnectingODots @Francis65037303 Looking forward to seeing the video. I can’t wait for @elonmusk @Tesla to see the Concept Sculpture(model) for the entrance of GigaShanghai it is really pretty “cool”","@ConnectingODots @Francis65037303 Looking forward to seeing the video. I can’t wait for @elonmusk @Tesla to see the Concept Sculpture(model) for the entrance of GigaShanghai it is really pretty “cool”","c(""@ConnectingODots"", ""@Francis65037303"", ""looking"", ""forward"", ""to"", ""seeing"", ""the"", ""video"", ""i"", ""cant"", ""wait"", ""for"", ""@elonmusk"", ""@Tesla"", ""to"", ""see"", ""the"", ""concept"", ""sculpturemodel"", ""for"", ""the"", ""entrance"", ""of"", ""gigashanghai"", ""it"", ""is"", ""really"", ""pretty"", ""cool"")","ConnectingODots Francis65037303 Looking forward to seeing the video. I can’t wait for elonmusk Tesla to see the Concept Sculpture(model) for the entrance of GigaShanghai it is really pretty “cool”","3.05","positive"
"Tue Nov 02 15:44:13 +0000 2021","1455561391650209798","@Bitcoin @elonmusk Follow for less","NA","1362441558587400192","19",NA,NA,"@Bitcoin @elonmusk Follow for less","c(""@Bitcoin"", ""@elonmusk"", ""follow"", ""for"", ""less"")","Bitcoin elonmusk Follow for less","0","neutral"
"Tue Nov 02 15:44:14 +0000 2021","1455561395223760909","Tesla is letting non-Tesla EVs use its Supercharger network for the first time. https://t.co/wSraEUNl9p","NA","910961867106824192","13853",NA,NA,"Tesla is letting non-Tesla EVs use its Supercharger network for the first time. https://t.co/wSraEUNl9p","c(""tesla"", ""is"", ""letting"", ""nontesla"", ""evs"", ""use"", ""its"", ""supercharger"", ""network"", ""for"", ""the"", ""first"", ""time"", ""https://t.co/wSraEUNl9p"")","Tesla is letting non-Tesla EVs use its Supercharger network for the first time. ","0","neutral"
"Tue Nov 02 15:44:14 +0000 2021","1455561397606109184","@RealFlokiInu $floki is going to have more than 1 million holders in this year.
#floki will be 1$ or more than 1€ .… https://t.co/ApH61lRbLL","NA","1447219653026197510","4",NA,"@RealFlokiInu $floki is going to have more than 1 million holders in this year.
#floki will be 1$ or more than 1€ .
$floki will be legend in this year.  
Let's go floki! 
@elonmusk @cz_binance @binance @RealFlokiInu @coinbase @HuobiGlobal","@RealFlokiInu $floki is going to have more than 1 million holders in this year.
#floki will be 1$ or more than 1€ .
$floki will be legend in this year.  
Let's go floki! 
@elonmusk @cz_binance @binance @RealFlokiInu @coinbase @HuobiGlobal","c(""@RealFlokiInu"", ""$floki"", ""is"", ""going"", ""to"", ""have"", ""more"", ""than"", ""1"", ""million"", ""holders"", ""in"", ""this"", ""year"", ""#floki"", ""will"", ""be"", ""1$"", ""or"", ""more"", ""than"", ""1\200"", ""$floki"", ""will"", ""be"", ""legend"", ""in"", ""this"", ""year"", ""lets"", ""go"", ""floki"", ""@elonmusk"", ""@czbinance"", ""@binance"", ""@RealFlokiInu"", ""@coinbase"", ""@HuobiGlobal"")","RealFlokiInu $floki is going to have more than 1 million holders in this year.
floki will be 1$ or more than 1€ .
$floki will be legend in this year.  
Let's go floki! 
elonmusk cz_binance binance RealFlokiInu coinbase HuobiGlobal","0","neutral"
"Tue Nov 02 15:44:16 +0000 2021","1455561402907828231","@elonmusk can i get a cyber truck ambulance? No ones willing to drive my ambulance anymore for what we can pay them… https://t.co/2sNqjYZSfz","NA","1448674712628903937","255",NA,"@elonmusk can i get a cyber truck ambulance? No ones willing to drive my ambulance anymore for what we can pay them. Something about 19$ to serve chicken and 12$ for doing CPR at 2am…","@elonmusk can i get a cyber truck ambulance? No ones willing to drive my ambulance anymore for what we can pay them. Something about 19$ to serve chicken and 12$ for doing CPR at 2am…","c(""@elonmusk"", ""can"", ""i"", ""get"", ""a"", ""cyber"", ""truck"", ""ambulance"", ""no"", ""ones"", ""willing"", ""to"", ""drive"", ""my"", ""ambulance"", ""anymore"", ""for"", ""what"", ""we"", ""can"", ""pay"", ""them"", ""something"", ""about"", ""19$"", ""to"", ""serve"", ""chicken"", ""and"", ""12$"", ""for"", ""doing"", ""cpr"", ""at"", ""2am"")","elonmusk can i get a cyber truck ambulance? No ones willing to drive my ambulance anymore for what we can pay them. Something about 19$ to serve chicken and 12$ for doing CPR at 2am…","0.7","positive"
"Tue Nov 02 15:44:17 +0000 2021","1455561407475306502","@SawyerBrittain @UtahOED @GovCox @thomcarter @UCAIR_UT @UtahCleanCities Tesla only has ""stores/showrooms"", their mo… https://t.co/6hWMZFCuII","NA","3099726090","758","Utah, USA","@SawyerBrittain @UtahOED @GovCox @thomcarter @UCAIR_UT @UtahCleanCities Tesla only has ""stores/showrooms"", their model is ""direct to consumer"" to cut out middlemen mark ups. For that reason you can only technically buy one from another state, according to Utah law.","@SawyerBrittain @UtahOED @GovCox @thomcarter @UCAIR_UT @UtahCleanCities Tesla only has ""stores/showrooms"", their model is ""direct to consumer"" to cut out middlemen mark ups. For that reason you can only technically buy one from another state, according to Utah law.","c(""@SawyerBrittain"", ""@UtahOED"", ""@GovCox"", ""@thomcarter"", ""@UCAIRUT"", ""@UtahCleanCities"", ""tesla"", ""only"", ""has"", ""storesshowrooms"", ""their"", ""model"", ""is"", ""direct"", ""to"", ""consumer"", ""to"", ""cut"", ""out"", ""middlemen"", ""mark"", ""ups"", ""for"", ""that"", ""reason"", ""you"", ""can"", ""only"", ""technically"", ""buy"", ""one"", ""from"", ""another"", ""state"", ""according"", ""to"", ""utah"", ""law"")","SawyerBrittain UtahOED GovCox thomcarter UCAIR_UT UtahCleanCities Tesla only has ""stores/showrooms"", their model is ""direct to consumer"" to cut out middlemen mark ups. For that reason you can only technically buy one from another state, according to Utah law.","0.75","positive"
"Tue Nov 02 15:44:17 +0000 2021","1455561408444186624","@AaronRodgers12 #PaidInBitcoin, @BurgerKing #cryptogiveaway, @Tesla to accept #SHIB?
#Crypto #Bitcoin #cashapp 
https://t.co/opwRY0I5h3","NA","1199698045165682690","279",NA,NA,"@AaronRodgers12 #PaidInBitcoin, @BurgerKing #cryptogiveaway, @Tesla to accept #SHIB?
#Crypto #Bitcoin #cashapp 
https://t.co/opwRY0I5h3","c(""@AaronRodgers12"", ""#PaidInBitcoin"", ""@BurgerKing"", ""#cryptogiveaway"", ""@Tesla"", ""to"", ""accept"", ""#SHIB"", ""#Crypto"", ""#Bitcoin"", ""#cashapp"", ""https://t.co/opwRY0I5h3"")","AaronRodgers12 PaidInBitcoin, BurgerKing cryptogiveaway, Tesla to accept SHIB?
Crypto Bitcoin cashapp 
","1","positive"
"Tue Nov 02 15:44:17 +0000 2021","1455561408951865355","@PapiTrumpo @elonmusk @dogeofficialceo @Forbes 1144, nice <U+0001F607>","NA","1148581134156124160","562",NA,NA,"@PapiTrumpo @elonmusk @dogeofficialceo @Forbes 1144, nice <U+0001F607>","c(""@PapiTrumpo"", ""@elonmusk"", ""@dogeofficialceo"", ""@Forbes"", ""1144"", ""nice"", ""<U+0001F607>"")","PapiTrumpo elonmusk dogeofficialceo Forbes 1144, nice <U+0001F607>","0.5","positive"
"Tue Nov 02 15:44:17 +0000 2021","1455561409148772355","@DBACurrency @elonmusk Great work <U+0001F64F>","NA","1005048096575840256","24",NA,NA,"@DBACurrency @elonmusk Great work <U+0001F64F>","c(""@DBACurrency"", ""@elonmusk"", ""great"", ""work"", ""<U+0001F64F>"")","DBACurrency elonmusk Great work <U+0001F64F>","0.75","positive"
"Tue Nov 02 15:44:19 +0000 2021","1455561416031809539","This what happends when you become too rich... I love it","NA","1232131363161214976","17",NA,NA,"This what happends when you become too rich... I love it","c(""this"", ""what"", ""happends"", ""when"", ""you"", ""become"", ""too"", ""rich"", ""i"", ""love"", ""it"")","This what happends when you become too rich... I love it","1.25","positive"
"Tue Nov 02 15:44:19 +0000 2021","1455561417969618946","@cateclub @sumitkapoor16 @justinsuntron @elonmusk @saylor Guys look to this nice project.","NA","2271351176","10",NA,NA,"@cateclub @sumitkapoor16 @justinsuntron @elonmusk @saylor Guys look to this nice project.","c(""@cateclub"", ""@sumitkapoor16"", ""@justinsuntron"", ""@elonmusk"", ""@saylor"", ""guys"", ""look"", ""to"", ""this"", ""nice"", ""project"")","cateclub sumitkapoor16 justinsuntron elonmusk saylor Guys look to this nice project.","0.5","positive"
"Tue Nov 02 15:44:20 +0000 2021","1455561419722829829","@BBCPropagandist I think the jury is still out on what @elonmusk can become. He could become a true champion of the… https://t.co/Ap2AT5UyE6","NA","735511536320536577","13",NA,"@BBCPropagandist I think the jury is still out on what @elonmusk can become. He could become a true champion of the people because he is young enough to understand the youth and old enough to understand what’s wrong in the world. He has enough money and social influence to make a big difference.","@BBCPropagandist I think the jury is still out on what @elonmusk can become. He could become a true champion of the people because he is young enough to understand the youth and old enough to understand what’s wrong in the world. He has enough money and social influence to make a big difference.","c(""@BBCPropagandist"", ""i"", ""think"", ""the"", ""jury"", ""is"", ""still"", ""out"", ""on"", ""what"", ""@elonmusk"", ""can"", ""become"", ""he"", ""could"", ""become"", ""a"", ""true"", ""champion"", ""of"", ""the"", ""people"", ""because"", ""he"", ""is"", ""young"", ""enough"", ""to"", ""understand"", ""the"", ""youth"", ""and"", ""old"", ""enough"", ""to"", ""understand"", ""whats"", ""wrong"", ""in"", ""the"", ""world"", ""he"", ""has"", ""enough"", ""money"", ""and"", ""social"", ""influence"", ""to"", ""make"", ""a"", ""big"", ""difference"")","BBCPropagandist I think the jury is still out on what elonmusk can become. He could become a true champion of the people because he is young enough to understand the youth and old enough to understand what’s wrong in the world. He has enough money and social influence to make a big difference.","1.65","positive"
"Tue Nov 02 15:44:20 +0000 2021","1455561421559930888","@dereklwalker @3rdGeers @elonmusk @Tesla Yeah, I'd love Mercedes to do all electric models but it's a while off. Au… https://t.co/v9t3ceA1Vc","NA","108584442","408",NA,"@dereklwalker @3rdGeers @elonmusk @Tesla Yeah, I'd love Mercedes to do all electric models but it's a while off. Audi e version of the RS6 seems like it could be your earliest option","@dereklwalker @3rdGeers @elonmusk @Tesla Yeah, I'd love Mercedes to do all electric models but it's a while off. Audi e version of the RS6 seems like it could be your earliest option","c(""@dereklwalker"", ""@3rdGeers"", ""@elonmusk"", ""@Tesla"", ""yeah"", ""id"", ""love"", ""mercedes"", ""to"", ""do"", ""all"", ""electric"", ""models"", ""but"", ""its"", ""a"", ""while"", ""off"", ""audi"", ""e"", ""version"", ""of"", ""the"", ""rs6"", ""seems"", ""like"", ""it"", ""could"", ""be"", ""your"", ""earliest"", ""option"")","dereklwalker 3rdGeers elonmusk Tesla Yeah, I'd love Mercedes to do all electric models but it's a while off. Audi e version of the RS6 seems like it could be your earliest option","1.65","positive"
"Tue Nov 02 15:44:20 +0000 2021","1455561421714964483","Alone musk you have a new project from Tesla I have idea kunalchouhan346@gmail.com","NA","1439483379108487171","0",NA,NA,"Alone musk you have a new project from Tesla I have idea kunalchouhan346@gmail.com","c(""alone"", ""musk"", ""you"", ""have"", ""a"", ""new"", ""project"", ""from"", ""tesla"", ""i"", ""have"", ""idea"", ""kunalchouhan346gmailcom"")","Alone musk you have a new project from Tesla I have idea kunalchouhan346gmail.com","0.2","positive"
"Tue Nov 02 15:44:20 +0000 2021","1455561422549647363","@joncoopertweets @elonmusk He'll probably propose farming on Mars to solve the problem.<U+0001F644>","NA","1239564164617531393","11068",NA,NA,"@joncoopertweets @elonmusk He'll probably propose farming on Mars to solve the problem.<U+0001F644>","c(""@joncoopertweets"", ""@elonmusk"", ""hell"", ""probably"", ""propose"", ""farming"", ""on"", ""mars"", ""to"", ""solve"", ""the"", ""problem<U+0001F644>"")","joncoopertweets elonmusk He'll probably propose farming on Mars to solve the problem.<U+0001F644>","0.05","positive"
"Tue Nov 02 15:44:20 +0000 2021","1455561421954162689","@Kishuworld #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk
@krakenfx @HuobiGlobal  … https://t.co/WI2oefKxBd","NA","1448428772445892613","1",NA,"@Kishuworld #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk
@krakenfx @HuobiGlobal   @cz_binance
@VitalikButerin
@coinex
@binance @tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>#KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>@Inukishu <U+0001F525><U+0001F525><U+0001F525><U+0001F525> https://t.co/OxHpecMLxJ","@Kishuworld #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk
@krakenfx @HuobiGlobal   @cz_binance
@VitalikButerin
@coinex
@binance @tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>#KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>@Inukishu <U+0001F525><U+0001F525><U+0001F525><U+0001F525> https://t.co/OxHpecMLxJ","c(""@Kishuworld"", ""#KISHU"", ""army"", ""<U+0001F4AA><U+0001F525><U+2694>"", ""#KISHU"", ""#KishuArmy"", ""#KishuInu"", ""<U+0001F60D><U+0001F60D><U+0001F60D>"", ""@czbinance"", ""@elonmusk"", ""@krakenfx"", ""@HuobiGlobal"", ""@czbinance"", ""@VitalikButerin"", ""@coinex"", ""@binance"", ""@tesla"", ""<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>kishu<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>inukishu"", ""<U+0001F525><U+0001F525><U+0001F525><U+0001F525>"", ""https://t.co/OxHpecMLxJ""
)","Kishuworld KISHU army <U+0001F4AA><U+0001F525><U+2694>
KISHU KishuArmy KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
cz_binance
elonmusk
krakenfx HuobiGlobal   cz_binance
VitalikButerin
coinex
binance tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>Inukishu <U+0001F525><U+0001F525><U+0001F525><U+0001F525> ","0","neutral"
"Tue Nov 02 15:44:21 +0000 2021","1455561423426183169","“I heard sexualizing women is a top-down, systemic issue in tech.""

In one tweet, Elon Musk captures the everyday s… https://t.co/pb0Ctci5t8","NA","1043257168386961408","8046",NA,"“I heard sexualizing women is a top-down, systemic issue in tech.""

In one tweet, Elon Musk captures the everyday sexism faced by women in STEM

https://t.co/jcL1YosTTS","“I heard sexualizing women is a top-down, systemic issue in tech.""

In one tweet, Elon Musk captures the everyday sexism faced by women in STEM

https://t.co/jcL1YosTTS","c(""i"", ""heard"", ""sexualizing"", ""women"", ""is"", ""a"", ""topdown"", ""systemic"", ""issue"", ""in"", ""tech"", ""in"", ""one"", ""tweet"", ""elon"", ""musk"", ""captures"", ""the"", ""everyday"", ""sexism"", ""faced"", ""by"", ""women"", ""in"", ""stem"", ""https://t.co/jcL1YosTTS"")","“I heard sexualizing women is a top-down, systemic issue in tech.""

In one tweet, Elon Musk captures the everyday sexism faced by women in STEM

","0","neutral"
"Tue Nov 02 15:44:21 +0000 2021","1455561424378368008","@elonmusk Pay taxes!!","NA","1174886180338298880","2",NA,NA,"@elonmusk Pay taxes!!","c(""@elonmusk"", ""pay"", ""taxes"")","elonmusk Pay taxes!!","-0.1","negative"
"Tue Nov 02 15:44:21 +0000 2021","1455561425129070592","https://t.co/vGuU0T6WQS The most achievable elegant and immediate way to sequester C02 + reduce methane I have seen… https://t.co/p8fwDKWSNZ","NA","1455556812187389958","0",NA,"https://t.co/vGuU0T6WQS The most achievable elegant and immediate way to sequester C02 + reduce methane I have seen. COP26 commitments? Musk want to feed the world? Protein with less C02 than vegan. @elonmusk
 @POTUS
 @Pontifex
 @COP26
 @MarkJCarney
 @algore
 @davidattenburro","https://t.co/vGuU0T6WQS The most achievable elegant and immediate way to sequester C02 + reduce methane I have seen. COP26 commitments? Musk want to feed the world? Protein with less C02 than vegan. @elonmusk
 @POTUS
 @Pontifex
 @COP26
 @MarkJCarney
 @algore
 @davidattenburro","c(""https://t.co/vGuU0T6WQS"", ""the"", ""most"", ""achievable"", ""elegant"", ""and"", ""immediate"", ""way"", ""to"", ""sequester"", ""c02"", ""+"", ""reduce"", ""methane"", ""i"", ""have"", ""seen"", ""cop26"", ""commitments"", ""musk"", ""want"", ""to"", ""feed"", ""the"", ""world"", ""protein"", ""with"", ""less"", ""c02"", ""than"", ""vegan"", ""@elonmusk"", ""@POTUS"", ""@Pontifex"", ""@COP26"", ""@MarkJCarney"", ""@algore"", ""@davidattenburro"")","The most achievable elegant and immediate way to sequester C02 + reduce methane I have seen. COP26 commitments? Musk want to feed the world? Protein with less C02 than vegan. elonmusk
 POTUS
 Pontifex
 COP26
 MarkJCarney
 algore
 davidattenburro","1.8","positive"
"Tue Nov 02 15:44:21 +0000 2021","1455561426274299916","what is more pathetic:
- a human following a dog with a tiny plastic bag to pick up their shit
- a human following… https://t.co/nuiUYGSQ7S","NA","3319086405","244",NA,"what is more pathetic:
- a human following a dog with a tiny plastic bag to pick up their shit
- a human following @elonmusk trying to get him to respond to their #shitcoin tweets so they ""go to the moon""","what is more pathetic:
- a human following a dog with a tiny plastic bag to pick up their shit
- a human following @elonmusk trying to get him to respond to their #shitcoin tweets so they ""go to the moon""","c(""what"", ""is"", ""more"", ""pathetic"", ""a"", ""human"", ""following"", ""a"", ""dog"", ""with"", ""a"", ""tiny"", ""plastic"", ""bag"", ""to"", ""pick"", ""up"", ""their"", ""shit"", ""a"", ""human"", ""following"", ""@elonmusk"", ""trying"", ""to"", ""get"", ""him"", ""to"", ""respond"", ""to"", ""their"", ""#shitcoin"", ""tweets"", ""so"", ""they"", ""go"", ""to"", ""the"", ""moon"")","what is more pathetic:
- a human following a dog with a tiny plastic bag to pick up their shit
- a human following elonmusk trying to get him to respond to their shitcoin tweets so they ""go to the moon""","-1.5","negative"
"Tue Nov 02 15:44:22 +0000 2021","1455561429872959488","@SpaceX @elonmusk @NASA @esa @Commercial_Crew @Astro_Raja @AstroMarshburn @astro_matthias #Metaverse $Arcona… https://t.co/HIHZTnpk21","NA","1448224236972253184","9",NA,"@SpaceX @elonmusk @NASA @esa @Commercial_Crew @Astro_Raja @AstroMarshburn @astro_matthias #Metaverse $Arcona #LowCap 20x-100x easy <U+0001F911> 15 million circulating supply 29 Million Market cap currently at $2.16 On Both Erc20 &amp; Bep20 only 1500 circulating in Bep20 <U+0001F609><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F31D> @arconametaverse https://t.co/eJlrNtVF31","@SpaceX @elonmusk @NASA @esa @Commercial_Crew @Astro_Raja @AstroMarshburn @astro_matthias #Metaverse $Arcona #LowCap 20x-100x easy <U+0001F911> 15 million circulating supply 29 Million Market cap currently at $2.16 On Both Erc20 &amp; Bep20 only 1500 circulating in Bep20 <U+0001F609><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F31D> @arconametaverse https://t.co/eJlrNtVF31","c(""@SpaceX"", ""@elonmusk"", ""@NASA"", ""@esa"", ""@CommercialCrew"", ""@AstroRaja"", ""@AstroMarshburn"", ""@astromatthias"", ""#Metaverse"", ""$arcona"", ""#LowCap"", ""20x100x"", ""easy"", ""<U+0001F911>"", ""15"", ""million"", ""circulating"", ""supply"", ""29"", ""million"", ""market"", ""cap"", ""currently"", ""at"", ""$216"", ""on"", ""both"", ""erc20"", ""amp"", ""bep20"", ""only"", ""1500"", ""circulating"", ""in"", ""bep20"", ""<U+0001F609><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F31D>"", ""@arconametaverse"", ""https://t.co/eJlrNtVF31""
)","SpaceX elonmusk NASA esa Commercial_Crew Astro_Raja AstroMarshburn astro_matthias Metaverse $Arcona LowCap 20x-100x easy <U+0001F911> 15 million circulating supply 29 Million Market cap currently at $2.16 On Both Erc20 &amp; Bep20 only 1500 circulating in Bep20 <U+0001F609><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F680><U+0001F31D> arconametaverse ","0.8","positive"
